year,month,day,hour,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt
2022,6,10,20,74.3142,31.5657,5,2403.26,28.39,78.14,0.02,15.5,88.66,222.99,15.58,33.2,18.1
2022,6,10,21,74.3142,31.5657,5,1415.25,5.03,57.58,2.53,10.13,72.86,184.97,13.55,33.2,18.5
2022,6,10,22,74.3142,31.5657,5,921.25,0.03,34.27,18.78,7.39,64.83,170.4,13.3,31.4,19.1
2022,6,10,23,74.3142,31.5657,5,834.47,0.01,26.73,21.82,6.97,64.91,174.37,14.06,31.1,19.2
2022,6,11,0,74.3142,31.5657,5,881.2,0.05,28.1,16.27,7.15,67.66,184.68,15.58,31.0,19.4
2022,6,11,1,74.3142,31.5657,5,974.66,1.55,33.24,8.23,7.57,70.76,194.99,19.25,31.9,18.6
2022,6,11,2,74.3142,31.5657,5,1535.42,20.12,40.1,8.14,10.13,80.91,215.71,22.29,34.2,18.6
2022,6,11,3,74.3142,31.5657,5,2723.69,50.96,65.8,15.56,14.66,98.24,246.59,24.07,35.1,19.0
2022,6,11,4,74.3142,31.5657,5,1148.22,4.3,37.7,131.61,32.9,78.39,228.6,15.71,35.7,19.2
2022,6,11,5,74.3142,31.5657,5,1161.58,2.35,31.19,217.44,40.53,91.41,249.41,15.33,39.4,19.5
2022,6,11,6,74.3142,31.5657,5,1148.22,1.16,22.28,314.71,39.58,112.27,282.44,15.45,40.0,18.9
2022,6,11,7,74.3142,31.5657,5,961.3,0.7,15.08,320.43,30.99,112.89,319.7,13.93,40.6,18.5
2022,6,11,8,74.3142,31.5657,5,847.82,0.68,15.25,277.52,29.33,103.7,336.91,12.29,42.9,18.1
2022,6,11,9,74.3142,31.5657,5,894.55,0.85,18.51,274.66,39.58,102.82,339.24,12.03,43.3,17.9
2022,6,11,10,74.3142,31.5657,5,827.79,0.69,20.05,251.77,45.3,91.75,304.33,10.39,43.1,18.6
2022,6,11,11,74.3142,31.5657,5,714.3,0.83,20.05,191.69,42.92,68.03,235.38,7.66,43.0,19.1
2022,6,11,12,74.3142,31.5657,5,674.25,0.75,19.19,183.11,27.42,71.67,284.23,8.11,41.9,19.0
2022,6,11,13,74.3142,31.5657,5,787.73,0.61,29.47,144.48,13.35,68.68,278.38,8.49,42.3,16.2
2022,6,11,14,74.3142,31.5657,5,974.66,0.11,41.13,94.41,9.78,55.85,192.97,8.61,38.7,18.6
2022,6,11,15,74.3142,31.5657,5,921.25,0.0,37.7,79.39,9.66,49.35,146.57,9.25,36.1,18.0
2022,6,11,16,74.3142,31.5657,5,1041.41,0.0,42.16,67.95,9.54,48.45,131.04,11.27,35.6,18.1
2022,6,11,17,74.3142,31.5657,5,1241.68,0.0,50.72,50.07,9.78,49.22,120.49,13.43,34.0,16.6
2022,6,11,18,74.3142,31.5657,5,1321.79,0.0,54.84,36.84,9.42,47.88,109.22,14.44,33.6,17.2
2022,6,11,19,74.3142,31.5657,5,1281.74,0.0,54.15,27.54,8.7,43.73,93.76,14.44,33.0,17.6
2022,6,11,20,74.3142,31.5657,5,1134.87,0.0,45.93,26.46,8.11,40.65,82.39,14.06,30.9,17.8
2022,6,11,21,74.3142,31.5657,5,974.66,0.0,35.64,28.97,7.99,41.37,85.7,14.19,30.6,18.4
2022,6,11,22,74.3142,31.5657,5,921.25,0.0,31.19,24.68,7.99,45.21,98.88,14.57,30.1,19.2
2022,6,11,23,74.3142,31.5657,5,1001.36,0.05,33.24,15.02,8.82,50.46,113.29,16.97,29.6,19.5
2022,6,12,0,74.3142,31.5657,5,1161.58,0.82,39.76,4.87,10.61,56.45,125.92,25.33,29.8,19.8
2022,6,12,1,74.3142,31.5657,5,1388.55,7.15,43.18,1.33,12.4,61.79,130.63,43.06,29.9,19.4
2022,6,12,2,74.3142,31.5657,5,2002.72,32.63,42.84,4.83,14.31,72.67,144.98,43.57,32.1,19.5
2022,6,12,3,74.3142,31.5657,5,3417.97,76.89,65.8,9.48,17.88,92.65,177.65,31.41,32.8,19.3
2022,6,12,4,74.3142,31.5657,5,867.84,3.69,27.08,117.3,18.6,74.39,276.29,13.81,34.1,19.0
2022,6,12,5,74.3142,31.5657,5,640.87,1.33,15.59,171.66,21.46,80.24,298.14,10.39,38.4,18.8
2022,6,12,6,74.3142,31.5657,5,580.79,0.7,12.0,208.85,27.42,83.99,296.33,9.5,39.3,18.3
2022,6,12,7,74.3142,31.5657,5,447.27,0.45,7.63,197.41,22.89,77.26,275.6,6.65,39.8,17.9
2022,6,12,8,74.3142,31.5657,5,393.87,0.43,5.74,191.69,18.6,71.73,250.71,5.07,41.9,17.8
2022,6,12,9,74.3142,31.5657,5,393.87,0.45,5.48,197.41,16.93,70.61,243.51,4.75,42.2,17.6
2022,6,12,10,74.3142,31.5657,5,390.53,0.44,5.91,194.55,15.14,70.37,248.6,4.69,42.3,17.6
2022,6,12,11,74.3142,31.5657,5,397.21,0.4,7.54,185.97,14.19,69.95,257.54,4.88,42.5,17.0
2022,6,12,12,74.3142,31.5657,5,410.56,0.31,10.2,168.8,14.19,68.39,257.94,5.13,40.6,15.0
2022,6,12,13,74.3142,31.5657,5,654.22,0.34,28.1,137.33,14.9,68.87,250.27,6.71,40.5,14.6
2022,6,12,14,74.3142,31.5657,5,894.55,0.07,43.53,105.86,15.02,68.72,226.26,8.99,38.2,15.8
2022,6,12,15,74.3142,31.5657,5,867.84,0.0,38.39,90.12,13.23,64.81,191.61,11.27,36.7,15.6
2022,6,12,16,74.3142,31.5657,5,794.41,0.0,32.22,85.12,11.32,61.67,169.41,14.31,35.6,16.2
2022,6,12,17,74.3142,31.5657,5,821.11,0.0,33.93,75.1,11.44,62.09,160.87,16.21,33.6,17.4
2022,6,12,18,74.3142,31.5657,5,907.9,0.0,39.07,58.65,12.99,63.61,157.01,16.47,33.8,17.3
2022,6,12,19,74.3142,31.5657,5,1361.85,0.04,60.32,27.89,15.74,69.81,159.51,15.83,34.8,16.9
2022,6,12,20,74.3142,31.5657,5,1976.01,1.66,80.2,4.6,19.07,79.61,170.96,16.72,32.9,17.0
2022,6,12,21,74.3142,31.5657,5,2456.67,7.26,89.11,0.18,22.17,91.11,190.73,21.53,31.5,16.8
2022,6,12,22,74.3142,31.5657,5,2483.37,6.82,94.59,0.38,22.41,96.38,203.22,29.39,30.5,18.7
2022,6,12,23,74.3142,31.5657,5,1949.31,2.71,76.77,1.59,18.6,91.41,192.77,30.65,30.9,18.4
2022,6,13,0,74.3142,31.5657,5,1361.85,0.91,50.04,5.9,13.35,81.59,167.95,26.09,30.3,18.5
2022,6,13,1,74.3142,31.5657,5,814.44,0.35,22.28,45.06,9.06,70.03,147.02,23.31,30.1,18.4
2022,6,13,2,74.3142,31.5657,5,1014.71,2.77,30.16,51.5,9.66,71.66,146.87,22.55,33.2,18.1
2022,6,13,3,74.3142,31.5657,5,1548.77,9.61,52.09,59.37,12.52,78.31,155.91,23.31,34.7,17.5
2022,6,13,4,74.3142,31.5657,5,907.9,3.3,30.16,145.91,31.47,69.56,167.06,12.67,35.8,17.3
2022,6,13,5,74.3142,31.5657,5,807.76,1.93,22.28,203.13,36.24,77.64,196.7,10.13,39.6,16.8
2022,6,13,6,74.3142,31.5657,5,734.33,1.01,15.42,251.77,33.86,87.09,221.89,9.12,40.2,16.7
2022,6,13,7,74.3142,31.5657,5,520.71,0.55,8.4,217.44,19.79,76.79,216.42,6.9,40.7,16.6
2022,6,13,8,74.3142,31.5657,5,400.54,0.45,6.34,175.95,12.64,64.29,195.22,5.64,42.7,15.9
2022,6,13,9,74.3142,31.5657,5,370.5,0.38,6.25,168.8,13.11,60.47,183.34,5.26,43.0,15.6
2022,6,13,10,74.3142,31.5657,5,363.83,0.38,6.85,173.09,16.93,59.2,170.35,5.19,41.9,13.3
2022,6,13,11,74.3142,31.5657,5,370.5,0.45,7.71,170.23,16.93,56.44,157.61,5.32,41.4,14.7
2022,6,13,12,74.3142,31.5657,5,383.85,0.5,9.08,155.93,15.14,53.08,148.05,5.45,41.4,15.1
2022,6,13,13,74.3142,31.5657,5,580.79,0.65,22.96,127.32,14.07,51.8,143.62,6.71,41.3,14.9
2022,6,13,14,74.3142,31.5657,5,734.33,0.12,33.24,97.27,12.99,51.34,139.3,8.61,38.0,16.9
2022,6,13,15,74.3142,31.5657,5,720.98,0.0,30.5,84.4,11.21,51.62,138.76,10.77,37.0,18.8
2022,6,13,16,74.3142,31.5657,5,700.95,0.0,25.7,85.83,9.3,54.29,140.94,13.05,36.6,19.8
2022,6,13,17,74.3142,31.5657,5,714.3,0.0,23.65,85.83,8.7,55.72,140.3,15.33,34.4,19.9
2022,6,13,18,74.3142,31.5657,5,700.95,0.0,23.65,76.53,8.23,50.18,123.44,16.47,34.1,20.1
2022,6,13,19,74.3142,31.5657,5,634.19,0.0,23.65,63.66,8.23,37.5,91.66,15.07,33.9,20.1
2022,6,13,20,74.3142,31.5657,5,534.06,0.0,19.02,62.23,7.87,29.99,70.51,12.92,32.6,19.9
2022,6,13,21,74.3142,31.5657,5,447.27,0.0,13.37,68.66,7.03,27.2,60.95,11.78,32.5,19.7
2022,6,13,22,74.3142,31.5657,5,393.87,0.0,10.02,75.1,6.44,25.48,54.77,11.4,31.5,18.9
2022,6,13,23,74.3142,31.5657,5,383.85,0.0,9.08,77.25,6.44,24.18,51.39,11.53,31.2,18.7
2022,6,14,0,74.3142,31.5657,5,410.56,0.0,9.85,75.82,7.51,24.56,52.35,11.91,31.1,18.7
2022,6,14,1,74.3142,31.5657,5,467.3,0.06,12.0,75.1,9.78,27.71,60.15,12.41,30.8,19.3
2022,6,14,2,74.3142,31.5657,5,574.11,1.09,16.79,77.25,12.28,30.45,62.63,13.17,32.4,21.0
2022,6,14,3,74.3142,31.5657,5,694.27,2.96,21.76,89.41,14.54,31.5,60.29,13.68,33.0,22.0
2022,6,14,4,74.3142,31.5657,5,580.79,2.26,16.45,124.45,17.4,31.67,63.17,9.75,34.0,21.6
2022,6,14,5,74.3142,31.5657,5,500.68,1.27,11.14,163.08,20.03,35.66,71.17,8.74,38.2,21.6
2022,6,14,6,74.3142,31.5657,5,440.6,0.78,8.05,197.41,24.56,41.22,81.38,7.73,39.1,20.8
2022,6,14,7,74.3142,31.5657,5,370.5,0.5,5.06,194.55,18.36,43.55,93.79,5.51,39.8,20.6
2022,6,14,8,74.3142,31.5657,5,360.49,0.47,4.67,188.83,14.54,41.83,92.44,4.69,42.3,19.3
2022,6,14,9,74.3142,31.5657,5,357.15,0.49,4.93,188.83,13.23,39.33,87.0,4.24,42.9,18.7
2022,6,14,10,74.3142,31.5657,5,357.15,0.5,5.48,185.97,12.76,37.39,82.34,4.05,43.0,18.4
2022,6,14,11,74.3142,31.5657,5,367.16,0.52,6.77,183.11,13.59,36.68,80.59,4.12,43.0,18.3
2022,6,14,12,74.3142,31.5657,5,393.87,0.51,9.34,178.81,15.02,36.64,80.15,4.31,42.9,17.7
2022,6,14,13,74.3142,31.5657,5,881.2,1.19,41.81,141.62,16.21,41.11,86.17,6.97,42.5,15.4
2022,6,14,14,74.3142,31.5657,5,1588.82,0.39,85.0,87.98,17.4,48.51,95.78,11.02,39.9,15.9
2022,6,14,15,74.3142,31.5657,5,1869.2,0.0,93.22,52.93,17.17,53.11,102.64,14.69,39.4,15.8
2022,6,14,16,74.3142,31.5657,5,1762.39,0.0,82.25,40.05,15.97,53.27,105.81,17.23,38.3,16.1
2022,6,14,17,74.3142,31.5657,5,1401.9,0.0,57.58,41.84,14.78,48.9,103.88,17.99,35.8,17.6
2022,6,14,18,74.3142,31.5657,5,921.25,0.0,33.24,54.36,12.04,40.38,90.76,16.72,35.2,18.3
2022,6,14,19,74.3142,31.5657,5,447.27,0.0,12.51,68.66,10.61,26.51,66.48,12.03,35.2,19.4
2022,6,14,20,74.3142,31.5657,5,353.81,0.0,8.48,60.08,8.58,20.66,56.47,10.26,33.8,20.1
2022,6,14,21,74.3142,31.5657,5,310.42,0.0,6.34,58.65,6.68,18.67,55.33,9.63,34.1,20.2
2022,6,14,22,74.3142,31.5657,5,293.73,0.0,5.18,60.08,5.3,18.27,55.16,9.25,32.4,20.7
2022,6,14,23,74.3142,31.5657,5,293.73,0.0,5.27,59.37,5.13,18.18,53.53,9.63,32.1,20.8
2022,6,15,0,74.3142,31.5657,5,307.08,0.0,6.0,57.22,5.54,18.09,51.37,10.26,32.2,20.6
2022,6,15,1,74.3142,31.5657,5,337.12,0.06,7.97,53.64,6.74,18.02,49.33,10.89,31.9,20.2
2022,6,15,2,74.3142,31.5657,5,447.27,1.27,12.85,51.5,8.94,18.38,47.88,11.65,34.0,20.8
2022,6,15,3,74.3142,31.5657,5,614.17,3.91,19.02,60.8,12.04,19.18,49.13,12.03,34.6,21.5
2022,6,15,4,74.3142,31.5657,5,574.11,3.16,16.28,90.84,14.07,19.84,54.78,9.5,35.5,21.5
2022,6,15,5,74.3142,31.5657,5,500.68,1.66,11.48,130.18,14.42,22.39,61.11,8.11,39.5,21.6
2022,6,15,6,74.3142,31.5657,5,427.25,0.92,7.88,154.5,13.83,23.97,63.53,7.6,40.4,21.2
2022,6,15,7,74.3142,31.5657,5,343.8,0.6,5.01,147.34,10.25,25.13,65.45,5.38,41.0,20.7
2022,6,15,8,74.3142,31.5657,5,327.11,0.58,4.71,145.91,9.42,26.1,64.71,4.37,42.9,19.5
2022,6,15,9,74.3142,31.5657,5,333.79,0.6,5.14,150.2,9.78,26.8,64.72,4.18,43.6,18.8
2022,6,15,10,74.3142,31.5657,5,340.46,0.61,5.74,150.2,9.89,27.67,66.55,4.24,43.1,18.7
2022,6,15,11,74.3142,31.5657,5,353.81,0.64,6.85,147.34,10.13,27.87,66.68,4.31,43.3,16.6
2022,6,15,12,74.3142,31.5657,5,383.85,0.65,9.17,140.19,10.61,27.76,67.45,4.43,42.6,15.1
2022,6,15,13,74.3142,31.5657,5,1001.36,2.04,47.3,97.27,12.4,32.48,75.1,7.47,43.0,14.8
2022,6,15,14,74.3142,31.5657,5,1815.8,0.89,97.33,45.06,16.93,41.05,86.78,12.29,38.9,16.5
2022,6,15,15,74.3142,31.5657,5,1682.28,0.0,97.33,35.05,20.74,46.57,92.94,17.48,37.1,17.0
2022,6,15,16,74.3142,31.5657,5,974.66,0.0,47.98,68.66,16.93,43.81,87.41,21.28,37.7,16.1
2022,6,15,17,74.3142,31.5657,5,1094.82,0.0,41.81,68.66,16.69,45.08,87.37,23.81,34.7,16.7
2022,6,15,18,74.3142,31.5657,5,1428.6,0.0,53.47,48.64,20.03,49.79,90.43,25.84,33.4,17.0
2022,6,15,19,74.3142,31.5657,5,1415.25,0.0,53.47,36.48,18.36,49.71,91.04,26.85,32.5,17.0
2022,6,15,20,74.3142,31.5657,5,1228.33,0.0,45.93,29.33,14.42,47.66,97.0,26.09,30.4,17.2
2022,6,15,21,74.3142,31.5657,5,821.11,0.0,27.08,36.48,10.37,42.63,101.93,21.28,30.4,17.2
2022,6,15,22,74.3142,31.5657,5,387.19,0.0,9.34,55.07,10.13,33.35,107.34,12.67,29.3,18.5
2022,6,15,23,74.3142,31.5657,5,337.12,0.0,7.71,53.64,9.66,29.14,98.34,10.77,29.3,18.4
2022,6,16,0,74.3142,31.5657,5,343.8,0.0,8.57,49.35,10.01,26.49,87.7,10.89,29.1,18.6
2022,6,16,1,74.3142,31.5657,5,380.52,0.04,10.88,45.78,11.44,24.4,79.21,11.02,29.6,18.5
2022,6,16,2,74.3142,31.5657,5,507.35,0.89,17.48,39.7,15.5,22.6,69.13,11.02,31.6,18.5
2022,6,16,3,74.3142,31.5657,5,660.9,2.12,24.68,37.19,20.5,20.88,59.48,9.63,32.2,19.8
2022,6,16,4,74.3142,31.5657,5,540.73,1.9,19.36,56.51,18.84,17.85,53.38,6.78,33.5,20.9
2022,6,16,5,74.3142,31.5657,5,453.95,1.51,11.65,94.41,14.78,18.09,52.07,6.65,36.6,21.1
2022,6,16,6,74.3142,31.5657,5,417.23,0.87,7.03,135.9,12.64,21.91,53.92,7.98,37.4,21.1
2022,6,16,7,74.3142,31.5657,5,357.15,0.56,4.63,144.48,9.3,23.44,52.78,6.33,38.0,21.0
2022,6,16,8,74.3142,31.5657,5,357.15,0.52,5.4,140.19,10.13,23.54,53.46,5.26,39.9,20.8
2022,6,16,9,74.3142,31.5657,5,390.53,0.49,7.37,134.47,12.64,24.18,60.22,5.76,40.4,20.8
2022,6,16,10,74.3142,31.5657,5,447.27,0.63,9.94,133.04,16.93,26.52,72.77,6.9,40.5,20.8
2022,6,16,11,74.3142,31.5657,5,500.68,0.89,12.17,143.05,19.79,29.3,79.36,7.54,41.3,19.8
2022,6,16,12,74.3142,31.5657,5,527.38,1.02,14.74,145.91,18.6,30.45,80.71,7.73,42.0,18.7
2022,6,16,13,74.3142,31.5657,5,574.11,0.71,20.39,131.61,15.97,31.01,79.48,9.12,41.2,16.6
2022,6,16,14,74.3142,31.5657,5,607.49,0.09,22.62,107.29,15.02,30.84,76.93,11.53,35.4,21.8
2022,6,16,15,74.3142,31.5657,5,587.46,0.0,19.19,92.98,13.11,29.88,73.09,13.81,33.5,23.9
2022,6,16,16,74.3142,31.5657,5,587.46,0.0,17.14,85.12,10.85,29.63,68.83,17.73,33.7,23.8
2022,6,16,17,74.3142,31.5657,5,660.9,0.0,20.22,81.54,13.23,32.3,68.26,22.04,30.8,23.2
2022,6,16,18,74.3142,31.5657,5,714.3,0.0,21.93,78.68,13.35,35.83,70.21,25.33,30.3,22.8
2022,6,16,19,74.3142,31.5657,5,674.25,0.0,18.85,77.25,10.25,35.7,68.19,26.35,29.1,22.5
2022,6,16,20,74.3142,31.5657,5,607.49,0.0,14.39,77.25,8.11,34.58,65.22,27.36,26.4,21.4
2022,6,16,21,74.3142,31.5657,5,574.11,0.0,11.31,82.97,7.57,35.3,64.98,28.37,25.6,21.1
2022,6,16,22,74.3142,31.5657,5,600.81,0.0,10.97,87.26,7.63,37.71,65.3,26.85,25.4,20.7
2022,6,16,23,74.3142,31.5657,5,680.92,0.0,13.02,80.11,7.99,40.74,66.02,24.32,24.5,21.3
2022,6,17,0,74.3142,31.5657,5,787.73,0.0,17.99,67.95,8.94,43.76,68.42,22.29,24.3,21.6
2022,6,17,1,74.3142,31.5657,5,947.95,0.0,27.42,52.21,10.13,47.63,76.11,22.55,24.9,21.3
2022,6,17,2,74.3142,31.5657,5,1281.74,0.04,46.61,26.11,11.09,52.4,89.61,27.11,26.4,21.4
2022,6,17,3,74.3142,31.5657,5,1214.98,0.5,45.93,22.17,11.32,45.46,88.14,27.11,26.4,21.5
2022,6,17,4,74.3142,31.5657,5,634.19,1.52,17.99,61.51,13.23,33.63,72.92,16.47,27.9,21.9
2022,6,17,5,74.3142,31.5657,5,634.19,2.04,18.16,77.96,15.5,32.58,62.31,12.79,30.6,22.0
2022,6,17,6,74.3142,31.5657,5,734.33,2.46,20.56,104.43,20.5,36.14,57.77,11.65,31.6,22.3
2022,6,17,7,74.3142,31.5657,5,921.25,2.43,22.28,160.22,26.7,49.91,69.13,11.4,32.7,22.4
2022,6,17,8,74.3142,31.5657,5,907.9,1.41,16.45,220.3,27.42,64.27,84.99,10.89,33.7,22.6
2022,6,17,9,74.3142,31.5657,5,801.09,0.94,12.0,243.19,24.08,68.27,90.7,10.39,35.0,23.4
2022,6,17,10,74.3142,31.5657,5,654.22,0.76,10.37,226.02,20.74,60.84,88.81,8.87,29.9,22.8
2022,6,17,11,74.3142,31.5657,5,574.11,0.72,11.31,203.13,19.31,54.31,89.43,8.04,31.7,22.4
2022,6,17,12,74.3142,31.5657,5,554.08,0.63,13.71,181.67,19.07,49.94,89.65,8.11,31.2,22.8
2022,6,17,13,74.3142,31.5657,5,841.14,0.71,35.3,138.76,16.93,50.31,90.76,10.39,31.0,22.8
2022,6,17,14,74.3142,31.5657,5,1281.74,0.14,60.32,87.98,16.45,55.72,95.76,14.31,28.8,23.0
2022,6,17,15,74.3142,31.5657,5,1628.88,0.0,70.6,57.94,18.36,62.1,100.52,16.72,28.3,23.5
2022,6,17,16,74.3142,31.5657,5,1615.52,0.0,61.69,51.5,19.07,63.77,98.64,16.97,27.8,23.8
2022,6,17,17,74.3142,31.5657,5,1415.25,0.0,47.98,52.21,15.97,61.68,92.04,16.72,27.0,23.2
2022,6,17,18,74.3142,31.5657,5,1255.04,0.0,43.53,47.21,12.28,57.4,82.14,15.58,25.9,23.0
2022,6,17,19,74.3142,31.5657,5,1201.63,0.0,44.55,36.84,10.37,55.41,77.05,12.92,25.1,22.9
2022,6,17,20,74.3142,31.5657,5,1188.28,0.0,42.5,27.89,8.7,56.74,78.86,10.51,24.7,22.7
2022,6,17,21,74.3142,31.5657,5,1134.87,0.0,37.36,23.6,7.57,58.51,82.07,9.5,24.5,22.9
2022,6,17,22,74.3142,31.5657,5,1121.52,0.01,35.3,20.03,7.15,60.32,85.54,9.25,23.9,22.8
2022,6,17,23,74.3142,31.5657,5,1174.93,0.02,35.3,16.99,7.21,63.15,87.53,7.28,23.8,22.7
2022,6,18,0,74.3142,31.5657,5,1255.04,0.04,34.96,15.02,7.33,65.57,87.54,6.65,24.3,23.0
2022,6,18,1,74.3142,31.5657,5,1201.63,0.36,30.16,16.27,7.21,64.03,83.19,7.16,24.4,23.1
2022,6,18,2,74.3142,31.5657,5,1174.93,2.96,28.1,20.38,7.39,61.79,78.57,7.73,26.0,23.3
2022,6,18,3,74.3142,31.5657,5,1174.93,3.97,31.19,28.25,7.87,56.94,70.29,7.16,26.3,23.1
2022,6,18,4,74.3142,31.5657,5,554.08,0.8,14.05,65.8,10.37,30.51,37.63,3.48,27.1,23.1
2022,6,18,5,74.3142,31.5657,5,460.62,1.05,10.54,77.96,11.68,25.98,32.39,3.8,29.6,23.4
2022,6,18,6,74.3142,31.5657,5,413.89,1.02,8.4,92.98,11.92,24.08,29.48,4.5,30.2,23.3
2022,6,18,7,74.3142,31.5657,5,337.12,0.54,5.1,101.57,8.58,16.64,20.87,3.55,30.9,23.5
2022,6,18,8,74.3142,31.5657,5,310.42,0.32,4.5,94.41,6.56,11.1,14.5,3.48,31.3,22.9
2022,6,18,9,74.3142,31.5657,5,300.41,0.17,4.84,86.55,5.54,8.0,10.53,3.93,31.4,22.5
2022,6,18,10,74.3142,31.5657,5,300.41,0.19,5.44,82.97,5.78,6.82,8.63,4.24,31.0,23.0
2022,6,18,11,74.3142,31.5657,5,313.76,0.34,6.08,85.12,6.5,6.59,8.08,4.81,27.6,23.4
2022,6,18,12,74.3142,31.5657,5,333.79,0.45,7.28,87.26,7.21,6.74,8.18,5.26,27.2,22.8
2022,6,18,13,74.3142,31.5657,5,507.35,0.85,18.85,72.96,6.5,9.05,11.5,7.35,27.4,22.5
2022,6,18,14,74.3142,31.5657,5,781.06,0.32,35.64,47.92,7.39,14.27,18.86,10.26,27.6,22.0
2022,6,18,15,74.3142,31.5657,5,1188.28,0.07,54.15,25.39,9.18,22.06,29.13,10.01,27.7,22.0
2022,6,18,16,74.3142,31.5657,5,1535.42,0.3,65.12,12.34,10.01,29.76,38.85,9.37,27.4,22.3
2022,6,18,17,74.3142,31.5657,5,1495.36,0.36,60.32,10.1,10.25,33.05,42.95,8.87,26.5,22.1
2022,6,18,18,74.3142,31.5657,5,1214.98,0.16,48.67,14.13,10.49,31.3,40.97,8.23,26.2,22.0
2022,6,18,19,74.3142,31.5657,5,1081.47,0.78,44.55,9.03,8.23,30.41,40.68,6.33,25.9,22.1
2022,6,18,20,74.3142,31.5657,5,1054.76,2.46,38.73,1.31,5.6,32.41,44.09,5.7,25.5,21.9
2022,6,18,21,74.3142,31.5657,5,974.66,2.93,29.13,0.64,4.47,34.86,47.59,6.78,25.2,21.8
2022,6,18,22,74.3142,31.5657,5,947.95,2.71,22.96,0.67,4.05,37.3,50.62,8.11,23.7,21.5
2022,6,18,23,74.3142,31.5657,5,934.6,2.49,19.88,0.68,3.81,39.14,52.68,8.49,23.8,21.6
2022,6,19,0,74.3142,31.5657,5,961.3,3.35,17.99,0.4,3.61,40.89,54.42,8.36,24.1,21.5
2022,6,19,1,74.3142,31.5657,5,1028.06,6.03,17.65,0.98,3.58,42.28,55.92,7.85,24.0,21.4
2022,6,19,2,74.3142,31.5657,5,1428.6,20.79,21.08,3.44,4.89,51.02,67.34,7.92,25.6,21.1
2022,6,19,3,74.3142,31.5657,5,2323.15,49.17,36.33,5.72,7.33,67.46,87.04,9.37,26.9,21.0
2022,6,19,4,74.3142,31.5657,5,1388.55,9.95,42.5,73.67,25.51,53.82,63.01,10.77,27.7,20.9
2022,6,19,5,74.3142,31.5657,5,1548.77,5.87,43.18,170.23,34.81,85.16,94.69,10.01,29.4,21.2
2022,6,19,6,74.3142,31.5657,5,1615.52,2.12,27.08,317.57,37.67,138.23,149.17,8.74,29.8,21.4
2022,6,19,7,74.3142,31.5657,5,1081.47,0.63,10.11,317.57,36.72,111.74,119.55,7.22,30.2,21.6
2022,6,19,8,74.3142,31.5657,5,934.6,0.52,8.57,314.71,36.24,106.46,113.17,6.21,32.1,21.8
2022,6,19,9,74.3142,31.5657,5,1014.71,0.5,9.17,351.91,40.53,119.62,126.19,6.21,32.4,21.6
2022,6,19,10,74.3142,31.5657,5,1094.82,0.47,10.45,389.1,43.87,133.4,139.9,6.14,33.2,20.7
2022,6,19,11,74.3142,31.5657,5,1148.22,0.41,13.02,411.99,47.68,145.29,151.89,6.21,31.3,21.3
2022,6,19,12,74.3142,31.5657,5,1134.87,0.29,15.94,411.99,45.78,152.32,158.98,6.46,32.1,21.2
2022,6,19,13,74.3142,31.5657,5,1815.8,0.72,69.23,257.49,27.18,160.66,171.12,11.27,32.3,21.1
2022,6,19,14,74.3142,31.5657,5,2883.91,0.28,128.87,114.44,19.79,178.38,195.61,18.75,31.1,22.1
2022,6,19,15,74.3142,31.5657,5,4379.27,0.0,189.19,45.78,25.99,217.56,241.78,27.11,30.8,21.6
2022,6,19,16,74.3142,31.5657,5,6462.1,2.71,263.21,7.96,36.72,271.19,301.7,39.52,30.1,22.3
2022,6,19,17,74.3142,31.5657,5,8438.11,18.78,301.6,0.03,39.1,322.44,358.05,47.62,28.4,22.6
2022,6,19,18,74.3142,31.5657,5,9719.85,36.66,307.08,0.0,29.8,357.6,395.98,40.02,28.0,22.9
2022,6,19,19,74.3142,31.5657,5,9613.04,46.94,271.44,0.0,16.21,344.89,380.53,18.75,28.2,22.6
2022,6,19,20,74.3142,31.5657,5,8438.11,46.49,208.38,0.0,8.94,297.62,329.24,8.61,27.0,21.6
2022,6,19,21,74.3142,31.5657,5,6835.94,34.87,153.54,0.0,6.79,253.4,281.51,5.89,26.4,21.6
2022,6,19,22,74.3142,31.5657,5,4859.92,14.98,105.56,0.06,6.26,207.22,231.81,5.0,25.8,21.3
2022,6,19,23,74.3142,31.5657,5,3845.21,9.83,76.77,0.09,5.07,183.99,208.47,5.13,25.8,21.2
2022,6,20,0,74.3142,31.5657,5,3257.75,11.18,56.21,0.04,4.89,172.0,196.52,6.08,25.6,21.2
2022,6,20,1,74.3142,31.5657,5,3044.13,17.43,43.87,0.57,5.01,167.51,193.33,7.41,25.8,21.1
2022,6,20,2,74.3142,31.5657,5,3284.45,40.23,39.76,3.71,6.32,170.24,201.73,11.02,27.7,20.8
2022,6,20,3,74.3142,31.5657,5,3845.21,69.74,57.58,9.83,8.46,172.55,210.44,17.99,28.5,20.4
2022,6,20,4,74.3142,31.5657,5,787.73,1.47,16.96,145.91,21.93,66.32,72.44,7.16,29.0,20.4
2022,6,20,5,74.3142,31.5657,5,647.54,1.02,12.34,160.22,24.08,53.82,58.41,6.4,31.7,20.5
2022,6,20,6,74.3142,31.5657,5,707.63,0.87,13.54,188.83,32.42,58.92,63.47,6.46,32.2,20.0
